Verb (creation),,Architect/Architects,Constructor/Constructors,Controller/Controllers,Cultivator/Cultivators,Forger/Forgers,Handler/Handlers,Pilot/Pilots,Raiser/Raisers,Sculptor/Sculptors,Tamer/Tamers,Weaver/Weavers
Verb (murder),,Abolisher/Abolishers,Assassin/Assassins,Doomer/Doomers,Eliminator/Eliminators,Eviscerator/Eviscerators,Executioner/Executioners,Exterminator/Exterminators,Finisher/Finishers,Obliterator/Obliterators,Poacher/Poachers,Reaper/Reapers,Slayer/Slayers,Vanquisher/Vanquishers
Verb (positive),,Avatar/Avatars,Collector/Collectors,Construct/Constructs,Dreamer/Dreamers,Effigy/Effigies,Hallower/Hallowers,Imaginer/Imaginers,Merchant/Merchants,Recruiter/Recruiters,Releaser/Releasers,Ruler/Rulers,Seeker/Seekers
Verb (summon),,Bearer/Bearers,Beckoner/Beckoners,Beholder/Beholders,Beseecher/Beseechers,Bringer/Bringers,Caster/Casters,Summoner/Summoners
War,,Battle/Battles,Fight/Fights,Siege/Sieges,Skirmish/Skirmishes,War/Wars
Weapon (bludgeon),,Bludgeon/Bludgeons,Club/Clubs,Fist/Fists,Hammer/Hammers,Knuckle/Knuckles,Mace/Maces
Weapon (explosive),,Bomb/Bombs,Eruption/Eruptions,Explosion/Explosions,Grenade/Grenades,Missile/Missiles,Nuke/Nukes,Rocket/Rockets,Torpedo/Torpedos
Weapon (piercing),,Dagger/Daggers,Glaive/Glaives,Halberd/Halberds,Katar/Katars,Nail/Nails,Needle/Needles,Polearm/Polearms,Rapier/Rapiers,Shank/Shanks,Spear/Spears
Weapon (projectile),,Arrow/Arrows,Bolt/Bolts,Bullet/Bullets,Kunai/Kunai,Shrapnel/Shrapnel,Shuriken/Shurikens
Weapon (ranged),,Bow/Bows,Cannon/Cannons,Crossbow/Crossbows,Gun/Guns,Pistol/Pistols,Revolver/Revolvers,Rifle/Rifles,Shotgun/Shotguns,Whip/Whips
Weapon (slashing),,Axe/Axes,Blade/Blades,Cleaver/Cleavers,Guillotine/Guillotines,Katana/Katanas,Khopesh/Khopeshes,Knife/Knives,Machete/Machetes,Razor/Razors,Sabre/Sabres,Scythe/Scythes,Sickle/Sickles,Sword/Swords,Weapon/Weapons
